longitude,latitude,year,DOY,Precip,RH,Tmax,WindSpeed
-117.3944191,47.61026024,2021,327,0.0,89.4,273.0,1.9000000000000001
-117.7163969,47.53599215,2022,320,0.0,88.0,273.7,1.7000000000000002
-117.7316778,47.33176953,2016,225,0.0,89.60000000000001,273.0,1.7000000000000002
-117.1970938,47.93382022,2017,139,0.0,91.5,271.4,2.0
-117.6764053,47.31853848,2018,289,0.0,89.30000000000001,273.0,1.6
-117.3737823,47.40382388,2019,281,0.0,86.2,272.8,1.7000000000000002
-117.7904934,47.44765926,2017,26,0.0,86.4,273.9,1.7000000000000002
-117.5483252,47.68978275,2019,292,0.0,94.0,272.5,2.0
-117.2195228,47.30044937,2022,267,0.0,85.10000000000001,272.6,1.7000000000000002
-117.3636862,47.28008597,2022,286,0.0,88.10000000000001,272.6,1.7000000000000002
-117.0767551,48.00687221,2016,313,0.0,83.5,272.4,2.1
-117.1166594,47.77469679,2020,97,0.0,89.5,272.7,2.1
-117.6295323,47.72169168,2018,138,0.0,93.2,272.3,2.0
-117.6688745,47.80934897,2023,281,0.0,93.5,272.2,2.0
-117.5820324,47.56637696,2016,96,0.0,85.60000000000001,273.4,1.8
-117.4728476,47.58145318,2022,57,0.0,89.4,272.9,1.8
-117.1291075,47.52695876,2015,123,0.0,87.60000000000001,272.0,1.9000000000000001
-117.150414,47.4661326,2020,231,0.0,83.9,272.6,1.8
-117.5151892,47.94251751,2015,290,0.0,90.9,273.1,2.0
-117.5488536,47.57293709,2016,86,0.0,89.7,272.7,1.8
-117.0978952,47.71576736,2017,310,0.0,90.2,272.4,2.0
-117.1913771,47.29870956,2023,51,0.0,83.5,272.8,1.7000000000000002
-117.2071694,47.8935071,2019,228,0.0,92.4,272.1,2.0
-117.3616417,47.64572024,2016,6,0.0,87.9,273.4,1.9000000000000001
-117.2972793,47.48431001,2019,310,0.0,87.80000000000001,272.8,1.7000000000000002
-117.6758755,47.60069924,2019,273,0.0,85.0,273.5,1.8
-117.35546,47.26081623,2015,344,0.0,88.10000000000001,272.6,1.7000000000000002
-117.6622488,47.83215779,2017,2,0.0,92.30000000000001,272.7,2.0
-117.2658125,47.73282726,2019,276,0.0,92.0,272.5,2.0
-117.5750334,47.73920007,2023,91,0.0,94.4,272.8,2.0
-117.1909016,47.67524691,2015,262,0.0,90.2,273.0,2.0
-117.8038722,47.59596217,2022,242,0.0,85.9,273.4,1.9000000000000001
-117.1568288,47.56495854,2015,246,0.0,90.2,271.5,1.9000000000000001
-117.2266851,47.814249,2023,79,0.0,89.2,272.9,2.1
-117.4598725,48.00258806,2020,311,0.0,87.2,273.3,2.0
-117.4386549,47.71942883,2015,304,0.0,91.7,272.7,2.0
-117.0747283,47.44962648,2022,58,0.0,81.5,272.8,1.8
-117.4844998,47.86376486,2019,225,0.0,91.2,272.6,2.0
-117.1803459,47.58217603,2021,202,0.0,89.60000000000001,272.1,1.9000000000000001
-117.2826459,47.6884237,2021,6,0.0,89.7,273.2,2.0
-117.243568,47.3407161,2021,30,0.0,85.30000000000001,272.7,1.7000000000000002
-117.6193838,47.53008703,2020,151,0.0,86.9,273.5,1.7000000000000002
-117.7591618,47.34848576,2022,36,0.0,89.5,273.1,1.7000000000000002
-117.3392795,47.40997233,2023,110,0.0,86.80000000000001,272.9,1.7000000000000002
-117.5376981,47.73260565,2016,121,0.0,94.4,272.8,2.0
-117.4439253,47.73765264,2021,241,0.0,91.7,272.7,2.0
-117.0841269,47.60724168,2016,259,0.0,89.10000000000001,272.1,1.9000000000000001
-117.1906886,47.75383323,2020,90,0.0,94.60000000000001,271.6,2.0
-117.4257911,47.36991436,2016,30,0.0,86.80000000000001,272.8,1.6
-117.7493893,47.57892994,2020,237,0.0,87.30000000000001,273.4,1.8
-117.2712573,47.72899058,2016,170,0.0,92.0,272.5,2.0
-117.3712144,47.67593526,2015,149,0.0,88.0,273.5,2.0
-117.1178104,47.71993667,2021,88,0.0,90.2,272.4,2.0
-117.3580289,47.78715015,2017,4,0.0,87.7,273.3,2.0
-117.3286235,47.95134205,2018,252,0.0,88.5,272.8,2.0
-117.8197323,47.79307076,2020,51,0.0,91.7,272.3,2.0
-117.3494924,47.96984164,2019,24,0.0,87.2,273.0,2.0
-117.4711906,47.70078291,2018,46,0.0,88.0,273.5,2.0
-117.7546288,47.76609905,2023,116,0.0,91.9,272.3,2.0
-117.0695975,47.61473451,2020,27,0.0,90.60000000000001,271.2,2.0
-117.4485455,47.60320653,2020,95,0.0,89.9,273.1,1.9000000000000001
-117.568683,47.74244404,2016,99,0.0,94.4,272.8,2.0
-117.602763,47.62134652,2020,116,0.0,88.30000000000001,272.9,1.8
-117.2529761,47.49816502,2021,276,0.0,88.9,272.4,1.8
-117.2615194,47.58337027,2022,336,0.0,90.2,272.0,1.9000000000000001
-117.7101143,47.40054186,2022,95,0.0,88.0,273.1,1.7000000000000002
-117.5240197,47.52755022,2023,199,0.0,86.4,273.4,1.7000000000000002
-117.4013154,47.45682836,2017,146,0.0,85.2,273.1,1.7000000000000002
-117.6834686,47.8856806,2021,155,0.0,88.4,272.9,2.0
-117.0765036,47.93467069,2021,270,0.0,99.0,270.4,2.1
-117.4944692,47.27035874,2015,321,0.0,89.10000000000001,272.9,1.6
-117.0791668,47.59856956,2022,276,0.0,89.10000000000001,272.1,1.9000000000000001
-117.2233493,47.4164942,2018,326,0.0,87.0,272.5,1.7000000000000002
-117.5240071,47.68735133,2019,256,0.0,93.5,272.6,2.0
-117.8195288,47.60915159,2020,45,0.0,85.9,273.4,1.9000000000000001
-117.4514447,47.79514513,2017,1,0.0,89.7,273.0,2.0
-117.2477351,47.60900743,2019,147,0.0,88.60000000000001,272.8,1.9000000000000001
-117.1078544,47.43495726,2019,295,0.0,81.80000000000001,272.8,1.8
-117.4408947,48.0147218,2015,155,0.0,87.5,272.9,2.0
-117.3946366,47.47998887,2017,56,0.0,88.10000000000001,272.8,1.7000000000000002
-117.3828756,47.75676788,2017,226,0.0,89.5,273.1,2.0
-117.164727,47.29292732,2015,7,0.0,82.7,272.7,1.7000000000000002
-117.4025437,47.28463847,2021,20,0.0,88.80000000000001,272.6,1.7000000000000002
-117.474145,47.71983451,2015,159,0.0,92.60000000000001,272.6,2.0
-117.3728925,47.96765837,2021,340,0.0,89.0,272.8,2.0
-117.4529418,47.45672437,2018,79,0.0,86.2,273.0,1.6
-117.220449,47.44730198,2023,1,0.0,87.4,272.4,1.8
-117.1464761,47.86228302,2021,336,0.0,100.0,270.7,2.1
-117.4703764,47.36203801,2019,229,0.0,87.2,272.9,1.6
-117.3380906,47.92609069,2021,213,0.0,88.7,272.9,2.0
-117.3456809,47.84927089,2023,283,0.0,87.60000000000001,273.2,2.0
-117.2508122,47.84400481,2020,248,0.0,88.5,272.9,2.1
-117.439635,47.32914341,2015,119,0.0,86.5,273.0,1.6
-117.0647987,47.82910611,2020,227,0.0,100.0,271.3,2.1
-117.3596765,47.46576938,2015,24,0.0,88.5,272.7,1.7000000000000002
-117.7754488,47.77882251,2018,190,0.0,91.9,272.3,2.0
-117.0695886,47.83032024,2022,308,0.0,100.0,271.3,2.1
-117.0525129,47.36787154,2019,307,0.0,81.7,273.0,1.7000000000000002
-117.5928192,47.77188355,2019,57,0.0,94.10000000000001,272.1,2.0
-117.6511576,47.76349898,2022,311,0.0,92.60000000000001,272.2,2.0
-117.7686963,47.80738507,2022,309,0.0,93.10000000000001,272.8,2.0
-117.5706704,47.71163239,2015,89,0.0,94.0,272.5,2.0
-117.7578157,47.7979432,2019,275,0.0,93.10000000000001,272.8,2.0
-117.6600824,47.80893829,2019,109,0.0,92.30000000000001,272.7,2.0
-117.4844242,47.51778589,2022,141,0.0,86.5,273.2,1.7000000000000002
-117.4298819,48.00180628,2015,285,0.0,86.30000000000001,273.2,2.0
-117.681794,47.76391342,2021,244,0.0,91.5,272.3,2.0
-117.2073461,48.02975267,2021,74,0.0,86.5,272.8,2.0
-117.2239448,47.70327505,2023,355,0.0,88.80000000000001,273.3,2.0
-117.0948598,47.35854633,2016,262,0.0,82.60000000000001,272.8,1.7000000000000002
-117.1863051,47.59505011,2017,176,0.0,88.9,272.6,1.9000000000000001
-117.1482953,47.69024616,2018,230,0.0,88.0,273.2,2.0
-117.1245406,47.63857607,2015,76,0.0,85.0,273.5,2.0
-117.6698619,47.58208715,2021,323,0.0,86.9,273.7,1.8
-117.6986642,47.8649276,2017,183,0.0,92.4,272.8,2.0
-117.1677223,47.34074643,2017,274,0.0,84.0,272.7,1.8
-117.7505154,47.39589557,2017,277,0.0,87.7,273.4,1.7000000000000002
-117.6562802,47.45100064,2022,227,0.0,86.30000000000001,273.2,1.6
-117.2067361,47.842544,2023,165,0.0,94.4,272.0,2.1
-117.0827931,47.44734878,2016,275,0.0,81.80000000000001,272.8,1.8
-117.5138005,47.43475922,2015,217,0.0,87.5,273.0,1.6
-117.605123,47.63799459,2023,312,0.0,93.5,272.6,1.9000000000000001
-117.674463,47.40421451,2020,190,0.0,87.60000000000001,272.9,1.6
-117.1525447,47.35503216,2023,18,0.0,84.0,272.6,1.7000000000000002
-117.256712,47.46580187,2020,232,0.0,88.9,272.4,1.8
-117.4419017,47.56258185,2016,184,0.0,91.10000000000001,272.6,1.8
-117.2207952,47.52228263,2015,106,0.0,91.7,271.9,1.8
-117.3119125,47.82177413,2022,243,0.0,92.60000000000001,272.5,2.1
-117.1384919,47.44943854,2017,53,0.0,82.4,272.8,1.8
-117.1676818,47.34672277,2015,226,0.0,84.0,272.7,1.8
-117.4350959,47.7213791,2022,202,0.0,91.7,272.7,2.0
-117.560269,47.69309823,2015,86,0.0,94.0,272.5,2.0
-117.7769469,47.73956679,2022,50,0.0,90.7,272.5,2.0
-117.1618918,47.29069355,2015,260,0.0,82.0,272.8,1.7000000000000002
-117.5642611,47.68543249,2023,319,0.0,94.0,272.5,2.0
-117.2488439,47.31808523,2023,195,0.0,85.30000000000001,272.7,1.7000000000000002
-117.6338612,47.56861326,2023,248,0.0,86.30000000000001,273.6,1.8
-117.3524647,47.4430753,2017,56,0.0,86.60000000000001,272.9,1.7000000000000002
-117.2621148,47.71573562,2018,177,0.0,92.0,272.5,2.0
-117.1326885,47.90974792,2019,150,0.0,100.0,269.8,2.1
-117.6635495,47.73707331,2020,13,0.0,91.10000000000001,272.5,2.0
-117.4171642,47.71891827,2023,361,0.0,91.7,272.7,2.0
-117.7116137,47.39554259,2018,289,0.0,88.0,273.1,1.7000000000000002
-117.5050755,47.43994246,2020,64,0.0,87.5,273.0,1.6
-117.3873445,47.46386637,2015,339,0.0,88.10000000000001,272.8,1.7000000000000002
-117.4468226,47.85549604,2016,105,0.0,90.9,272.7,2.0
-117.1888865,47.52079098,2022,239,0.0,88.7,271.9,1.9000000000000001
-117.1603745,47.59413658,2018,34,0.0,87.0,272.8,1.9000000000000001
-117.1699141,47.68549357,2021,324,0.0,90.2,273.0,2.0
-117.2820055,47.36890987,2018,39,0.0,85.9,272.7,1.7000000000000002
-117.4130837,47.76834022,2023,225,0.0,89.7,273.0,2.0
-117.5763434,47.60527558,2023,129,0.0,90.10000000000001,272.7,1.8
-117.6029523,47.59715446,2018,133,0.0,88.30000000000001,272.9,1.8
-117.2865893,47.62566064,2022,40,0.0,88.60000000000001,272.8,1.9000000000000001
-117.1039329,47.46117242,2020,319,0.0,81.80000000000001,272.8,1.8
-117.0676411,47.36163319,2015,221,0.0,81.7,273.0,1.7000000000000002
-117.2922945,47.82865675,2021,94,0.0,92.60000000000001,272.5,2.1
-117.7683554,47.61349847,2015,99,0.0,86.9,273.3,1.9000000000000001
-117.3549231,47.54061162,2017,60,0.0,87.2,273.1,1.8
-117.3591049,47.7955355,2022,129,0.0,87.7,273.3,2.0
-117.4996327,47.89910963,2023,132,0.0,90.9,272.8,2.0
-117.5920275,47.57937562,2017,301,0.0,85.60000000000001,273.4,1.8
-117.5720223,47.64654396,2015,69,0.0,90.5,272.7,1.9000000000000001
-117.1046974,47.60829085,2015,14,0.0,89.10000000000001,272.1,1.9000000000000001
-117.7800534,47.35712275,2021,151,0.0,89.5,273.1,1.7000000000000002
-117.5069317,47.38346757,2019,174,0.0,87.5,272.9,1.6
-117.819275,47.35207587,2015,345,0.0,89.2,273.3,1.7000000000000002
-117.3799094,47.67141341,2020,292,0.0,88.0,273.5,2.0
-117.8008363,47.55381905,2020,196,0.0,86.10000000000001,273.6,1.8
-117.4594486,47.42789579,2018,32,0.0,86.9,273.0,1.6
-117.6346344,47.70550575,2021,73,0.0,96.80000000000001,272.6,2.0
-117.0659588,47.9590835,2021,194,0.0,99.0,270.4,2.1
-117.6798925,47.84307699,2023,50,0.0,92.4,272.8,2.0
-117.126334,47.61250174,2015,57,0.0,87.0,272.8,1.9000000000000001
-117.7743776,47.70522619,2019,117,0.0,90.60000000000001,273.3,2.0
-117.5046811,47.98897326,2017,192,0.0,87.30000000000001,273.2,2.0
-117.3339389,47.47998904,2021,217,0.0,88.5,272.7,1.7000000000000002
-117.4115273,47.44999425,2018,111,0.0,85.2,273.1,1.7000000000000002
-117.2869199,47.46502518,2018,89,0.0,88.9,272.4,1.8
-117.4730617,47.73185679,2015,360,0.0,92.60000000000001,272.6,2.0
-117.2312096,47.50086234,2015,310,0.0,88.10000000000001,272.4,1.8
-117.0844512,47.72939109,2016,309,0.0,90.2,272.4,2.0
-117.3921825,47.98889854,2016,157,0.0,89.0,272.8,2.0
-117.0883721,47.25963116,2015,69,0.0,82.30000000000001,272.2,1.7000000000000002
-117.7214048,47.67660738,2022,270,0.0,90.9,273.1,2.0
-117.1008914,47.54827583,2020,225,0.0,91.0,270.6,1.9000000000000001
-117.3237755,47.56033704,2020,5,0.0,91.5,271.8,1.9000000000000001
-117.4278485,47.30933206,2023,243,0.0,86.5,273.0,1.6
-117.4925298,47.8241457,2019,118,0.0,90.60000000000001,272.5,2.0
-117.1042421,47.37042953,2018,172,0.0,82.60000000000001,272.8,1.7000000000000002
-117.5624817,47.57620198,2020,143,0.0,89.7,272.7,1.8
-117.3033303,47.37097228,2022,323,0.0,85.60000000000001,272.8,1.7000000000000002
-117.3580824,47.73508543,2015,257,0.0,90.10000000000001,273.0,2.0
-117.7456945,47.5514345,2021,365,0.0,88.10000000000001,273.5,1.8
-117.8057294,47.53527943,2022,318,0.0,86.5,273.7,1.8
-117.1670257,47.51775711,2023,78,0.0,88.7,271.9,1.9000000000000001
-117.2723361,47.99097676,2022,57,0.0,87.10000000000001,272.9,2.0
-117.4893096,47.50072474,2021,20,0.0,86.5,273.2,1.7000000000000002
-117.3538371,47.36305227,2017,14,0.0,86.2,272.8,1.7000000000000002
-117.1007999,47.4848227,2016,206,0.0,82.4,272.8,1.8
-117.4825603,47.97413914,2017,237,0.0,87.2,273.3,2.0
-117.2915769,47.83249546,2018,181,0.0,92.60000000000001,272.5,2.1
-117.4535502,47.99785208,2018,291,0.0,86.30000000000001,273.2,2.0
-117.1200559,47.739118,2020,189,0.0,90.2,272.4,2.0
-117.0869061,47.39014294,2021,147,0.0,81.9,272.8,1.8
-117.3750417,47.9499016,2018,340,0.0,91.0,272.8,2.0
-117.6263065,47.3281879,2020,42,0.0,89.60000000000001,272.9,1.6
-117.685363,47.49171288,2023,354,0.0,86.7,273.5,1.7000000000000002
-117.3732543,47.43678493,2020,1,0.0,85.2,273.1,1.7000000000000002
-117.7638855,47.47848203,2017,324,0.0,86.9,273.7,1.7000000000000002
-117.4556743,47.50948663,2015,104,0.0,86.5,273.2,1.7000000000000002
-117.1726039,47.41917849,2019,255,0.0,85.2,272.6,1.8
-117.0606767,47.4653766,2017,209,0.0,82.60000000000001,272.7,1.8
-117.5106132,47.56039518,2022,218,0.0,89.60000000000001,272.8,1.8
-117.6038995,47.38165041,2015,78,0.0,88.0,272.9,1.6
-117.1650699,47.48385228,2016,51,0.0,86.10000000000001,272.4,1.8
-117.1524219,47.72174134,2017,288,0.0,91.9,272.0,2.0
-117.6333407,47.82857002,2017,100,0.0,92.30000000000001,272.7,2.0
-117.7373103,47.70062391,2022,212,0.0,90.9,273.1,2.0
-117.3028337,47.43581586,2019,237,0.0,88.30000000000001,272.5,1.7000000000000002
-117.7407016,47.62371865,2022,295,0.0,86.30000000000001,273.4,1.9000000000000001
-117.175159,48.03535621,2020,157,0.0,88.5,272.2,2.0
-117.659897,47.71094405,2016,298,0.0,96.80000000000001,272.6,2.0
-117.6870136,47.63769033,2018,14,0.0,91.30000000000001,272.9,1.9000000000000001
-117.4634978,47.88772376,2023,116,0.0,91.2,272.9,2.0
-117.335945,47.87752618,2018,139,0.0,87.60000000000001,273.2,2.0
-117.693592,47.55205234,2019,75,0.0,86.9,273.7,1.8
-117.372866,47.57397884,2019,303,0.0,88.10000000000001,273.2,1.8
-117.3907509,47.40507378,2022,360,0.0,86.2,272.8,1.7000000000000002
-117.1203111,47.38701094,2020,24,0.0,81.9,272.8,1.8
-117.3602658,47.55420594,2021,177,0.0,89.2,272.7,1.8
-117.3705961,47.30726706,2020,55,0.0,87.0,272.7,1.7000000000000002
-117.572026,47.31603743,2019,213,0.0,88.5,273.1,1.6
-117.1607476,47.80361774,2019,326,0.0,95.2,271.8,2.1
-117.7323766,47.78975364,2017,334,0.0,92.0,272.3,2.0
-117.3972875,47.27073631,2021,329,0.0,88.80000000000001,272.6,1.7000000000000002
-117.7846187,47.66123957,2019,163,0.0,86.5,273.4,1.9000000000000001
-117.4549024,47.81346153,2021,300,0.0,90.60000000000001,272.5,2.0
-117.6508263,47.80817732,2016,164,0.0,92.30000000000001,272.7,2.0
-117.649838,47.62125957,2023,89,0.0,86.4,273.4,1.8
-117.0736108,47.85794479,2022,15,0.0,100.0,269.9,2.1
-117.5763613,47.62537564,2019,301,0.0,90.10000000000001,272.7,1.8
-117.1386351,47.54726555,2016,122,0.0,90.2,271.5,1.9000000000000001
-117.1098791,47.68040447,2020,318,0.0,87.10000000000001,273.3,2.0
-117.2857931,47.97119792,2022,348,0.0,87.10000000000001,272.9,2.0
-117.190692,47.90155094,2021,178,0.0,100.0,270.5,2.1
-117.077083,47.83926094,2022,269,0.0,100.0,269.9,2.1
-117.8134949,47.36398973,2018,105,0.0,89.2,273.3,1.7000000000000002
-117.2633305,47.9817644,2017,159,0.0,87.10000000000001,272.9,2.0
-117.6412943,47.43539338,2021,5,0.0,86.30000000000001,273.2,1.6
-117.473547,47.76502492,2016,339,0.0,89.7,273.0,2.0
-117.3826044,47.97858018,2019,141,0.0,89.0,272.8,2.0
-117.4930295,47.91284364,2021,169,0.0,91.2,272.9,2.0
-117.6067411,47.65146084,2015,17,0.0,93.5,272.6,1.9000000000000001
-117.4887932,48.01533982,2018,32,0.0,86.5,273.1,2.0
-117.7057148,47.73398221,2016,5,0.0,90.9,272.6,2.0
-117.4657037,47.7456009,2020,137,0.0,92.60000000000001,272.6,2.0
-117.0869903,47.50637482,2015,107,0.0,88.5,272.0,1.9000000000000001
-117.4988934,48.00537905,2021,162,0.0,86.10000000000001,273.2,2.0
-117.2213385,47.74175848,2017,257,0.0,92.60000000000001,272.3,2.0
-117.4000005,47.73695675,2015,168,0.0,90.4,273.1,2.0
-117.4827274,47.58168613,2022,288,0.0,89.4,272.9,1.8
-117.7394833,47.38876275,2021,355,0.0,88.0,273.1,1.7000000000000002
-117.627758,47.42994776,2016,245,0.0,86.30000000000001,273.2,1.6
-117.1586258,47.35821236,2021,113,0.0,84.0,272.6,1.7000000000000002
-117.0419043,47.38161762,2017,178,0.0,81.10000000000001,272.8,1.8
-117.4488679,47.58595878,2023,190,0.0,91.10000000000001,272.6,1.8
-117.5392008,47.67103557,2022,11,0.0,94.0,272.5,2.0
-117.5584386,47.65837532,2019,23,0.0,90.5,272.7,1.9000000000000001
-117.4028128,47.6827332,2021,119,0.0,88.0,273.5,2.0
-117.4909117,47.56980851,2017,282,0.0,89.4,272.9,1.8
-117.2118414,47.448095,2015,319,0.0,87.4,272.4,1.8
-117.1357108,47.44074575,2015,69,0.0,82.4,272.8,1.8
-117.2357619,47.97174667,2016,346,0.0,87.5,272.8,2.0
-117.5205283,47.59344482,2022,134,0.0,91.5,272.6,1.8
-117.6209417,47.32881008,2015,253,0.0,89.60000000000001,272.9,1.6
-117.3789268,47.82241326,2019,51,0.0,88.9,273.1,2.0
-117.3363406,47.94056809,2023,43,0.0,88.7,272.9,2.0
-117.1349655,47.44651161,2023,141,0.0,82.4,272.8,1.8
-117.1751285,47.83113261,2016,25,0.0,93.5,272.0,2.1
-117.4181557,47.31176761,2021,270,0.0,86.5,273.0,1.6
-117.0734884,47.46551357,2015,361,0.0,82.60000000000001,272.7,1.8
-117.1588465,47.89808089,2017,104,0.0,100.0,269.8,2.1
-117.6596131,47.48819376,2020,295,0.0,87.30000000000001,273.6,1.7000000000000002
-117.5062519,48.02236013,2023,153,0.0,86.10000000000001,273.2,2.0
-117.3813961,47.82408741,2016,304,0.0,88.9,273.1,2.0
-117.7940187,47.36060752,2021,305,0.0,89.2,273.3,1.7000000000000002
-117.5731952,47.70054217,2018,161,0.0,94.0,272.5,2.0
-117.0776806,47.36093249,2016,283,0.0,81.7,273.0,1.7000000000000002
-117.0690559,47.97529047,2017,45,0.0,81.60000000000001,272.8,2.1
-117.677252,47.41221906,2020,287,0.0,87.60000000000001,272.9,1.6
-117.2519341,47.51471932,2023,319,0.0,91.2,272.1,1.8
-117.0758251,47.48249469,2022,166,0.0,82.60000000000001,272.7,1.8
-117.7183431,47.80082018,2023,207,0.0,92.7,272.6,2.0
-117.0926395,47.58333831,2018,108,0.0,91.0,270.6,1.9000000000000001
-117.3352421,47.64744191,2018,65,0.0,87.9,273.4,1.9000000000000001
-117.363529,47.29866441,2023,267,0.0,87.0,272.7,1.7000000000000002
-117.2803076,47.60028723,2022,353,0.0,88.60000000000001,272.8,1.9000000000000001
-117.5765845,47.57960707,2016,185,0.0,89.7,272.7,1.8
-117.2651158,47.41194667,2022,224,0.0,86.60000000000001,272.6,1.7000000000000002
-117.5960949,47.62844299,2015,153,0.0,88.30000000000001,272.9,1.8
-117.4253858,47.60936479,2023,289,0.0,89.9,273.1,1.9000000000000001
-117.5100628,47.33182296,2023,285,0.0,89.7,273.1,1.6
-117.346334,47.46757994,2022,186,0.0,88.5,272.7,1.7000000000000002
-117.2854238,47.44730813,2019,226,0.0,86.7,272.7,1.7000000000000002
-117.0630619,47.55238988,2019,200,0.0,90.60000000000001,270.8,1.9000000000000001
-117.4197404,47.8695832,2017,11,0.0,90.9,272.7,2.0
-117.0815909,47.37587374,2019,325,0.0,82.60000000000001,272.8,1.7000000000000002
-117.1806865,47.97852699,2018,277,0.0,89.5,272.1,2.0
-117.1145854,47.40473574,2015,3,0.0,81.9,272.8,1.8
-117.5024959,47.93811563,2023,350,0.0,90.9,273.1,2.0
-117.4452541,47.70471795,2018,278,0.0,87.30000000000001,273.6,2.0
-117.0903924,47.73200062,2017,62,0.0,90.2,272.4,2.0
-117.3808027,47.90904939,2020,5,0.0,92.7,272.9,2.0
-117.5008654,47.58135609,2015,9,0.0,89.60000000000001,272.8,1.8
-117.3229338,47.50761375,2019,58,0.0,89.0,272.5,1.8
-117.4334811,47.72466005,2021,280,0.0,91.7,272.7,2.0
-117.3845024,47.38201889,2016,238,0.0,86.2,272.8,1.7000000000000002
-117.5863159,47.54222383,2023,317,0.0,86.9,273.5,1.7000000000000002
-117.4059534,47.28139328,2020,127,0.0,88.80000000000001,272.6,1.7000000000000002
-117.3128475,47.7584424,2016,304,0.0,88.4,273.2,2.0
-117.0863629,48.03975628,2022,237,0.0,84.2,271.8,2.1
-117.755501,47.66921713,2022,219,0.0,86.5,273.4,1.9000000000000001
-117.2282261,48.04312113,2015,178,0.0,86.5,272.8,2.0
-117.3086157,47.72302994,2015,318,0.0,90.9,272.7,2.0
-117.1592665,47.98262634,2015,149,0.0,89.7,271.4,2.0
-117.1024716,47.78175407,2018,38,0.0,89.5,272.7,2.1
-117.1054175,47.88429073,2018,118,0.0,100.0,269.5,2.1
-117.3273833,47.73764789,2022,315,0.0,90.9,272.7,2.0
-117.2696484,47.26678487,2015,97,0.0,84.9,272.7,1.7000000000000002
-117.2683862,47.86930322,2017,17,0.0,88.5,272.9,2.1
-117.3661846,47.46983092,2015,325,0.0,88.5,272.7,1.7000000000000002
-117.4578885,47.61069631,2023,279,0.0,91.9,272.6,1.9000000000000001
-117.0700553,47.47266943,2023,359,0.0,82.60000000000001,272.7,1.8
-117.2335019,47.70548412,2021,154,0.0,88.80000000000001,273.3,2.0
-117.0493377,47.39364297,2022,94,0.0,81.10000000000001,272.8,1.8
-117.598553,47.28543154,2015,175,0.0,91.30000000000001,272.7,1.6
-117.0859248,47.58053007,2019,302,0.0,91.0,270.6,1.9000000000000001
-117.4295721,47.99018635,2016,29,0.0,86.30000000000001,273.2,2.0
-117.4406981,47.29369264,2015,34,0.0,88.9,272.7,1.6
-117.5672116,47.51474504,2017,10,0.0,86.80000000000001,273.2,1.7000000000000002
-117.0985188,47.35435156,2021,276,0.0,82.60000000000001,272.8,1.7000000000000002
-117.8111609,47.44933351,2015,290,0.0,86.4,273.9,1.7000000000000002
-117.5407015,47.32422112,2016,101,0.0,88.5,273.1,1.6
-117.0491341,47.78383451,2016,141,0.0,87.30000000000001,272.9,2.1
-117.0783627,47.62820636,2018,87,0.0,90.60000000000001,271.2,2.0
-117.145462,47.89130394,2017,301,0.0,100.0,269.8,2.1
-117.2626857,47.47101089,2017,128,0.0,88.9,272.4,1.8
-117.048287,48.01060968,2019,206,0.0,83.5,272.4,2.1
-117.4933461,47.35790871,2017,89,0.0,87.2,272.9,1.6
-117.5404706,47.69654948,2021,82,0.0,94.0,272.5,2.0
-117.4528182,47.51511728,2019,212,0.0,89.10000000000001,272.8,1.7000000000000002
-117.2927949,47.44244471,2018,119,0.0,88.30000000000001,272.5,1.7000000000000002
-117.6194577,47.36673171,2017,348,0.0,87.10000000000001,273.1,1.6
-117.3024699,47.69414465,2018,136,0.0,89.2,273.2,2.0
-117.692719,47.77166096,2016,261,0.0,91.5,272.3,2.0
-117.7397302,47.3602885,2015,276,0.0,88.7,273.0,1.7000000000000002
-117.3037605,47.99661348,2017,208,0.0,90.10000000000001,272.5,2.0
-117.2819722,47.95395614,2016,314,0.0,88.5,272.8,2.0
-117.3046717,47.26972829,2015,243,0.0,86.80000000000001,272.6,1.7000000000000002
-117.2408251,47.72752585,2015,345,0.0,92.60000000000001,272.3,2.0
-117.7775406,47.63786408,2016,100,0.0,86.5,273.4,1.9000000000000001
-117.4313095,47.34636805,2023,115,0.0,86.80000000000001,272.8,1.6
-117.6449246,47.79511144,2019,330,0.0,92.60000000000001,272.2,2.0
-117.2940493,47.93705665,2023,16,0.0,88.5,272.8,2.0
-117.1753525,47.85412159,2022,4,0.0,100.0,271.1,2.1
-117.3209381,47.42304344,2020,266,0.0,88.30000000000001,272.5,1.7000000000000002
-117.8049548,47.77530144,2015,48,0.0,91.7,272.3,2.0
-117.2662466,47.96090914,2019,223,0.0,88.5,272.8,2.0
-117.4942798,48.00543646,2015,204,0.0,86.5,273.1,2.0
-117.3329944,47.82352275,2021,20,0.0,88.0,273.2,2.0
-117.0512503,47.6709397,2022,288,0.0,86.80000000000001,273.1,2.0
-117.7477376,47.77329182,2022,194,0.0,91.9,272.3,2.0
-117.6830689,47.49028555,2021,316,0.0,86.7,273.5,1.7000000000000002
-117.7156364,47.28691926,2016,11,0.0,90.0,272.9,1.7000000000000002
-117.777906,47.47144401,2019,20,0.0,86.9,273.7,1.7000000000000002
-117.7715638,47.35052783,2018,279,0.0,89.5,273.1,1.7000000000000002
-117.146726,47.97718138,2019,333,0.0,89.7,271.4,2.0
-117.4654989,47.36305864,2023,35,0.0,87.2,272.9,1.6
